genes	logFC.time1h.treatSW	logFC.time2h.treatSW	logFC.time6h.treatSW	logFC.time24h.treatSW	logCPM	F	PValue	FDR
Pclo	-0.262252104643688	0.102799610426412	-0.704204591739607	-0.637775033983593	7.9710384921281	4.67164919883584	0.00473303066339252	0.0991934398142448
Tmem167	-0.219690163810078	0.0638870604887413	0.365800003909109	0.0732361469199776	6.95002112860506	4.67015937934229	0.00474093688412268	0.0992149739157792
Ercc6l	-0.18119912990833	0.122284113789411	-0.293616943166871	-0.396949464341714	6.01578830306868	4.66952131026542	0.00474432727310355	0.0992149739157792
Scml2	0.0644857714753658	0.0552467258688836	-0.44247066853953	0.030427355590848	4.82329010457729	4.66727615173884	0.0047562773208388	0.0993573477519656
Tspyl2	-0.0995087540193721	0.386951132819726	0.767528022220426	0.348050728228373	5.91360490862141	4.66253001962735	0.00478164374063847	0.0997180131660183
Kif18a	-0.101775512934123	0.281480608517463	-0.117673470601538	-0.432966810469928	5.11624715473788	4.66211592507827	0.00478386369636697	0.0997180131660183
Psrc1	0.170348522123204	-0.472794135720736	-0.870547135893102	-0.333210222004005	3.382681124435	4.64928657424378	0.0048531836052783	0.101053951298268
Ccdc186	-0.0686179126103708	-0.00901682119802245	0.482866386543098	0.161736847898543	5.31193334766458	4.63830599833278	0.00491335647333761	0.10212693018069
Pnpla8	-0.0356070083562021	0.338105061469064	0.322400500515761	0.133473744634199	6.84177433058061	4.63795649086601	0.00491528463841237	0.10212693018069
Iqsec3	0.119635930627048	-0.0949726107467416	0.615733177680079	0.498792610635582	4.9042798496605	4.63133426338003	0.00495196954404216	0.10277863318961
Yrdc	0.0452173781207161	0.625496037087164	0.615182556275041	0.290135935638878	5.17534432820939	4.62237054629168	0.00500208656680677	0.10370742353048
Unc13a	-0.114413194618459	0.250324791359486	0.416556541851365	0.316804542980702	8.3131863664028	4.61803914406528	0.00502649548089087	0.104101792258579
Gtf2a1	-0.291738274288935	-0.128514030688303	-0.504240970171275	0.111956043542628	7.15421019710497	4.61593985055564	0.00503837091709832	0.104236018448706
Tcea1	-0.0374213832711944	0.0796275012640787	0.447010417981676	0.0722211336069483	7.12113438184783	4.61015742646152	0.00507123475240995	0.104803710289644
Grina	-0.214998313704361	-0.0846130801040157	0.154121562582321	0.385120836834737	7.06473354206253	4.60147684506573	0.00512099546254597	0.105671801432986
Clcc1	-0.35895428395364	0.0843975504265647	-0.132480273200646	0.334700657583091	5.33422928901266	4.60092481690965	0.00512417729869625	0.105671801432986
Irs1	0.0929490494530924	0.177339220388532	-0.149044128518613	-0.281951242541518	6.64467278984064	4.5966675715858	0.0051487858567961	0.106066086472144
Ptprn	0.0483511436433417	0.389376408880858	0.384328369122233	0.50517523748592	10.0980571903226	4.59406902764927	0.00516386774882548	0.106263489361613
Tigar	0.0311733743987885	0.292294643447493	0.142810213790719	-0.328719565730753	6.86897479229617	4.59099016069089	0.00518179780365117	0.106519020170161
Sec16b	-0.0239004178154972	0.159019398057687	0.697660139486805	1.27884407368844	3.66158545456258	4.58856263628729	0.00519598103431486	0.106697068571802
Lztfl1	-0.0824654481946971	0.285397649239465	0.40596139843862	0.00527932821241971	5.54604729077829	4.56975486600174	0.00530726696086435	0.108866581194036
Phactr2	0.369313060850701	-0.174189411639593	-0.272889391323062	0.262252310401284	4.25473836789946	4.567216736326	0.00532247668745836	0.108952139279507
Tmem175	0.00415314736114058	-0.170124907367612	-0.372090026783563	0.324620799243273	4.39779245190807	4.56717705000901	0.00532271487242428	0.108952139279507
Tacr3	-0.252357804217156	0.383126243472827	-0.489559139488306	-0.411290724771393	4.49782420467053	4.56585486397543	0.00533065665688105	0.108999236593558
Ube2g2	-0.150505748059346	0.322806399225482	0.524446748852289	0.0971811256910663	4.80798292261392	4.55957033706582	0.00536857637645425	0.109658563765566
Gla	0.466280375333034	0.521001528967233	0.744080707925623	0.166617728529357	3.87324819352105	4.55852805958461	0.00537489276584506	0.10967165038482
Phactr1	-0.102761860105355	-0.139004193724656	0.518477681175942	-0.114233980351172	6.16433046814842	4.55586493828531	0.00539106740805232	0.109885649288813
