genes	logFC.time1h.treatSW	logFC.time2h.treatSW	logFC.time6h.treatSW	logFC.time24h.treatSW	logCPM	F	PValue	FDR
Gm11744	4.18292642114296	0.905704442189748	2.7875831576812	1.73833429579514	-1.24807854386325	0.831132168567004	0.512970341388023	1
Acyp2	0.00787781825713025	-0.2546755560673	-0.28972525982614	-0.416440385609493	2.87188678324097	0.835766566713931	0.512999834372234	1
Chd8	-0.243857305059315	-0.0203815632293037	-0.0899220942990242	-0.13571081963364	7.87644599885969	0.835718778579735	0.513012290525945	1
Ccdc42	3.68420270687603	-2.4221836449261	2.63494731570294	0.667089394670225	-2.5073396263173	0.836409874439481	0.513038346758727	1
Cmtm4	-0.101376732104469	-0.00393664559484998	-0.138829547342368	0.0969818615439668	7.39959430731463	0.835670201382367	0.513041100352292	1
Trp53i11	-0.100307237943751	0.172715521584781	-0.118227273295002	0.0948134132932434	6.48387981261564	0.835646670376228	0.513055160286589	1
Nadsyn1	0.549183880229183	0.267188752960104	-0.136830708345584	0.175383264715791	2.97206986167251	0.835382369312748	0.513224361525267	1
Fbxo10	-0.0128156967177114	-0.164999408017663	0.058682137420817	0.166888194604739	4.56993546260235	0.835339597986103	0.513238407549962	1
Scpep1os	5.98006104394074	-1.25883700084294	3.27301101179764	-1.24431520057569	-3.04940864651797	0.838565554941876	0.513265203504758	1
Phf2	-0.0134551908093164	0.167102683329694	0.020934506378817	0.0202670983039272	6.92714523036628	0.835094577941716	0.51338244440116	1
Gpr61	1.54588550142239	-0.344057232703521	0.258646019670492	0.466452583455359	-0.292028617801411	0.831554784623181	0.513425031427094	1
Yme1l1	-0.103676869890699	0.0260037519276004	0.115377267109123	0.0664972625396119	8.12476795981022	0.834769299463826	0.513575311327439	1
Gm19705	7.49973101740708	1.2225939101202	-1.41854683111067	3.690265890834	-2.31289964294465	0.836056220498393	0.513619011343386	1
Mir1934	-0.520357143897624	-2.71926745268734	-0.217300545038231	-0.19811030090275	-1.63188230734902	0.826818765869814	0.513699691914021	1
Clip3	-0.164837343703101	0.0591576352739564	-0.124535811410038	-0.0598410708810049	7.30820279958985	0.834472695449183	0.513751305378335	1
Ahcyl2	-0.111879157468609	0.117929170197915	0.112568175698066	-0.099029834153555	7.47700232631636	0.834347579417718	0.513825538080847	1
Pten	-0.109201980461539	0.143674437391745	-0.027418477634116	-0.0168733496834183	9.02600441284843	0.834277067202111	0.513867362404104	1
Zfp953	-0.239949842529284	-0.608842767957627	0.0382117346723482	-0.406181986367181	1.94983066318404	0.83436023795357	0.513881678944705	1
Ap5m1	-0.168006682801694	0.0662276819141752	0.0573111237164564	0.0334480673413744	5.61572299891444	0.834248529790036	0.513884707111306	1
Ly6g6f	5.08095259599937	-2.42214310476021	5.60508214740713	-0.486849913942916	-2.86818998514625	0.837183511379436	0.513902426528997	1
Rab18	-0.0191553478105053	-0.00461591778178382	0.211480599310985	-0.00521077647247696	6.10772325241272	0.834160299036407	0.513936924938624	1
Zbed4	-0.294931897702416	-0.172284218385674	0.109305624703486	-0.175367682473919	4.31869764180547	0.834039521019825	0.514010321565471	1
Fam104a	-0.100353210183104	0.0218466591044143	0.20787289134573	-0.0664201199621452	5.42863580305683	0.833825648978531	0.514135788858876	1
H2-T22	1.31453105586923	5.30758460875634	-0.00876673556105642	1.59668973700217	-2.15182139631872	0.827029209287181	0.514160639217264	1
Fam184b	0.243458128409633	1.04664411775974	0.363156564192204	0.473973941866449	1.87750416491895	0.833815170557113	0.514209022663149	1
Adam9	-0.0399427897320027	0.117366581145234	0.0299953535875185	-0.179197267429799	7.9542172880943	0.833536273403654	0.514307145975694	1
Blmh	0.119573349212715	0.123142477759048	-0.102868997827367	-0.0721734467556523	5.81758426880963	0.833379391780949	0.514400641353446	1
Slc4a4	0.354250512184931	0.886831979810309	0.0501472984500998	0.300031654706427	2.75928179353175	0.833378785054353	0.51442284751622	1
Rpl37a	-0.0913524266905285	-0.00603715496382381	0.0334883916350684	-0.294839373856341	6.44254058603137	0.833331754155407	0.514428746543694	1
Ranbp1	-0.0840827428959334	0.0634866675745037	0.13260520478802	0.09057735733411	7.08190801400441	0.833229629281705	0.514489304009861	1
Ache	0.288781217224947	0.176785246880338	0.163135542399168	0.614922192219974	3.13416504490122	0.83324408634979	0.51449107721345	1
Kdm5a	-0.22516315943907	-0.0312527218371586	0.0421927234596529	-0.15492494733502	6.86316192956587	0.833216923414022	0.51449688346459	1
Hgfac	0.175362702232477	0.0760237873793758	-0.0180908355790144	0.281353486871009	4.19225782222223	0.833216013727787	0.514499445959285	1
Ids	-0.151830206042082	0.0854397328523379	-0.00519074001965067	-0.00297305603392322	8.52503462649631	0.833190970571279	0.514512217929524	1
Nutm2	8.24616626703535	0.0297886559147469	3.23458181850503	3.84681670636112	-1.72261629868916	0.83069830462441	0.51451895747918	1
Hadha	-0.136503423883492	0.145615454974796	-0.0742548664115859	-0.0629760855631328	6.93711740268417	0.83296049902384	0.514649198631021	1
Nbea	-0.0718378803193824	0.0686231173085887	-0.129096129737645	-0.164534118877698	8.26463677561114	0.832918702348838	0.514673966863519	1
Stx3	-0.202765346468727	0.0355240181095489	0.0749832586072298	-0.0720183181258016	5.58557027603008	0.832860113672	0.514709209166271	1
Rrp7a	-0.116533252212003	0.0436315798133805	0.138857744595807	0.115691239251869	5.79162552384882	0.83277685640787	0.514758591687995	1
Cfap57	2.86577806132251	0.264913400848562	0.858673485883633	0.605484052359413	-0.679249478403786	0.82503806598093	0.514799805263064	1
Gmnn	0.00711175399252207	0.0371910145549903	-0.18261236600059	-0.235549401871837	4.15555339003886	0.832699760268757	0.51480628343283	1
Gmpr2	0.0421692580300547	-0.459104708728084	-0.0270364681618951	0.0620409075173224	3.82117448705199	0.832664786230013	0.514828823231971	1
Gdf11	0.0759465313354199	-0.188384420000811	-0.127954395510004	0.237312916124987	3.83236794472762	0.832495430405606	0.514929190265414	1
Gm10432	2.22922385234985	0.0634009322806061	-0.0790789719731414	1.16750768581879	0.0431103721708941	0.828895642387663	0.514987249914254	1
Ankrd17	-0.143850123993849	0.035653693993866	0.148858325448824	-0.033036351066882	7.96611246754522	0.832311558913716	0.515034796345922	1
Slc31a2	0.129034714542189	-0.167320126975889	0.203458683210729	0.445244014864705	2.35341977885801	0.832374961854621	0.515035685864381	1
Pcp4l1	0.266369441152941	0.00661149823238301	0.359043175909996	0.276064397658453	4.23960148027711	0.832258552176251	0.515068144531802	1
Xab2	-0.0957181726687627	0.133290509255042	0.123437067704115	-0.0462941637463378	5.75963873721355	0.832208381569926	0.51509647858005	1
Zfp692	-0.106513404250088	-0.130304365407438	-0.244079045475772	0.299792405374738	3.84799448667642	0.832110841226475	0.515157735484616	1
Cpne2	-0.0853096078636087	0.0968266399591898	0.0254919469735185	0.220887350898914	4.46140217094664	0.832046093587485	0.515194156721672	1
Cpeb1	-0.203787081630331	0.114969455332885	0.108441807173522	0.139608324607529	6.46708148480393	0.832023727735263	0.515206049862068	1
Trip10	0.785974169156878	0.0465220085017561	0.230491045782146	0.68145918229596	1.75571478190081	0.832122238655123	0.515247888379785	1
Mtpap	-0.0612448208543851	0.00712794139761068	0.190444146461823	-0.174009152317537	4.99519889931436	0.831762805795404	0.515361807933764	1
Casq1	1.24601121382781	1.6744266328862	1.7496916574455	-0.5517018385557	-0.756164234495895	0.825547673987283	0.515389615178112	1
Adora2b	1.01248947614016	-0.00513596930338059	-1.01024215088321	0.364294954403201	-0.353960994581645	0.828171545217785	0.515451388004616	1
Crispld2	1.13249639473152	0.00745342411045829	0.765977047378949	0.00712173108646159	0.978951967750792	0.831840548832414	0.515477025384741	1
Zfp647	0.101203172850367	0.739641589137394	0.110310524852689	-0.116886154411751	2.37589003248272	0.831598149447388	0.515500888704936	1
Trim31	4.06628740989228	-0.465842414313444	5.11358248226918	3.60360836464875	-1.76290392965475	0.830560856111763	0.515753401660642	1
Net1	-0.181050572700515	-0.0945135489367726	-0.137426785204381	-0.209845987677111	5.64666747719462	0.831076763747967	0.515769581212602	1
Senp1	-0.176661997990591	0.0025997071027219	-0.129400296949499	-0.0976305530258	6.83149401181033	0.830907640517741	0.515869909928003	1
7530416G11Rik	7.20448451204714	-0.574076378539646	3.60820175818868	0.00685057794407895	-2.72568851698781	0.834564522714745	0.51603520375037	1
Alox5	6.08167470860656	0.687010704268616	2.22213357006289	1.81004092850011	-0.645604199141874	0.825411469860637	0.516046186257989	1
Hexdc	-0.333298626309218	-0.0517460072290219	-0.161732919275527	0.124200915013916	4.2742350392879	0.830486328267532	0.516122745341713	1
Timp2	-0.156226566145885	-0.229486808958876	-0.465541252882603	-0.162739024233099	6.74577071611414	0.830434293388448	0.516151686958157	1
Cd3eap	-0.106454486495718	0.217611871030082	-0.22355835250805	0.12430009494325	3.10268817100366	0.830391994237632	0.516187934036869	1
Tmc2	3.46452473162247	-0.505765883973952	2.45285089530547	1.35822215579091	-1.60611385559045	0.823561777948111	0.516284665089742	1
Trim60	7.2775799554989	-2.00509136775943	0	0.216179135796706	-2.69615914842163	0.835229240208398	0.516290224073954	1
Thbs3	0.0218076882145568	-0.21626024024811	0.172646018438474	0.221264149154112	3.54109331384173	0.830050690111281	0.51638504880757	1
Mir5133	0.247800821585225	1.64780741233475	0.638600500099413	0.626543660609267	0.4642194674077	0.828926850694287	0.516472293717771	1
Ddx23	-0.0888600143317653	-0.0153057521679793	0.01071336532492	0.160240450053492	6.56956428960308	0.829861482232919	0.516492827902779	1
Gpr12	0.0750179322123422	-1.12711908201598	1.59071863262383	1.13799085617771	-1.66317431515512	0.821504188419393	0.516647798344083	1
Slc46a2	5.77696731241902	-0.10479895841864	0.911952493745893	1.79348023603698	-1.91518297033593	0.824664136883167	0.516667245644658	1
Spaca4	1.3489886626341	-1.12185090471182	0.853604771426672	3.06859236272487	-1.51496638504375	0.822408356704679	0.516692914419937	1
A530050N04Rik	6.2116954431445	0.952659793200704	4.25173638409504	0.141029776470333	-2.40689255318143	0.825128271886115	0.516800291786014	1
Itm2b	-0.0553941448144612	0.130042974068529	0.0293363967945966	-0.213025851469615	7.89918368466856	0.829281265046508	0.516838420400342	1
Zfp934	-0.117110857714447	-0.144840364838675	-0.403567176726695	0.122181080623698	2.63709193237346	0.829228674454443	0.516896076412552	1
Iffo2	0.184994880486926	0.280679471685663	0.206939632812066	-0.10562412722603	3.49617363786619	0.829187807755076	0.516899387187857	1
Rasl11b	-0.417698629637344	0.599561777674498	0.909346086991225	0.227682316144708	0.186385022014438	0.828123910497139	0.516919856353113	1
2700054A10Rik	1.03659147838751	0.15194091869244	0.132251599131514	0.265718447629695	1.773065003805	0.829048533412024	0.51707972071292	1
Alppl2	2.83439140474679	-0.933258722998008	6.67536656765447	4.23632197191459	-1.77823902904735	0.826448840612153	0.517171053091749	1
Pdlim7	-0.0109781971090791	0.101197320903507	-0.00474774500765247	0.264690418755958	5.10670930751338	0.82869534017574	0.517188340884096	1
Tyk2	0.00890957223665881	0.120894517655506	0.0866365560068795	0.33720674162517	5.01431748756702	0.828677757626298	0.517198912447792	1
Twist1	1.86694414560296	0.795451790843071	0.802665094390178	0.52143347814476	-0.160637274400222	0.82503500822063	0.517210910553477	1
Tead2	2.7549053296983	1.10311277585829	0.477603278855151	1.89428303288417	-0.439279619007268	0.822469301990032	0.517245403112128	1
Nctc1	2.00812949681735	-2.02138259968034	2.18958379692321	5.01018288116903	-2.10638554711755	0.824091011348877	0.517302577437869	1
Ttc14	-0.354773647980862	-0.0376081205120858	-0.050724373262474	0.0500271821992851	7.13084843242873	0.828433144001137	0.517344075169336	1
Cdh17	1.27346498871583	0.209280291736746	1.27106778593056	-0.973539178818985	-1.08603654949718	0.82131420476292	0.517352450442292	1
Ifit1	0.236127871784127	0.953929675609077	-0.0180765328217433	0.310088530475731	1.55940413315775	0.828545591405003	0.517355688089651	1
Efs	2.57982473583245	0.418584866047557	1.27596603293001	1.11868673795212	-0.321326371239534	0.822512165042374	0.517384093328468	1
Spint2	-0.212628463944333	0.0619292362544729	0.0393706446296442	0.0173953928410081	6.93373256962799	0.828362414559015	0.517386275509183	1
Nom1	-0.171782584470429	0.0799602685336505	0.0348600933128149	0.0112971086069611	5.41306514926751	0.828348846734481	0.517394783044352	1
Psen2	0.0943688961075523	-0.159010547942563	-0.00143986156375736	0.231316378413452	4.56579418928103	0.827950425377804	0.517633206526253	1
Snrnp70	-0.313313852818151	-0.187847696117469	-0.225651858219349	0.0398833745319972	7.39275884312816	0.827854747683171	0.517689077197961	1
Gm30332	2.70679192797862	0.98562204545138	-0.0415562558653439	0.215255684097087	-1.59730951636094	0.821156238381652	0.51773528460998	1
A530016L24Rik	3.2672121567331	-0.347592414133737	2.29194104926661	0.62656430064029	-0.802365541893643	0.820762986921712	0.517889975595994	1
Zcchc2	-0.140810995803085	-0.0694008798696193	-0.186036412565085	-0.216235392572174	6.21892009971383	0.827431885571741	0.517941647589576	1
Ipo8	-0.245409819541699	-0.12048260661288	-0.179796060531854	-0.00637850853651293	6.33483308719306	0.827413665326546	0.517952474148429	1
2810403D21Rik	-0.43623839233264	0.635852589097452	0.100055772027645	-0.68707097417528	0.675981501389424	0.826902443730513	0.517986603282553	1
Col5a1	1.4067771063632	-0.275627764354453	0.618661812343473	0.343706059368329	2.35563853426439	0.827228632828182	0.518116460758216	1
Arhgef10	0.402221404362262	0.299216958183282	0.493813904148193	0.553014524780319	3.84694402442972	0.827064629622658	0.518164377616422	1
Blk	4.36078043808177	0.0203519415496846	4.38352591352305	2.54992521933521	-0.922647115372247	0.822314805650195	0.518286517507231	1
Npr1	-0.0940099454781125	0.324921056799294	-0.308438939764727	0.0337344123454398	3.42581606606757	0.82685560616636	0.518292201294277	1
Pter	0.313835446198583	0.69686903224473	1.39327652021594	0.218731951567442	0.531261442636095	0.826448146970207	0.518325256014252	1
Kcp	2.29905153307385	0.140520500658128	1.81808742838543	0.888239700589038	1.07402723225632	0.825998991798071	0.51832676263515	1
Necab1	0.0621853082271153	-0.0346056409342361	-0.439918877277965	-0.283240791216328	2.76847782920726	0.826755003928774	0.51836521688394	1
Fat2	3.39244188303462	0.0235214646188447	3.37006793683454	1.06521343686805	0.521128291804657	0.821615251025349	0.518391825946807	1
S100a13	0.0161869011042698	0.64184759672723	0.141043837463317	0.0177271161131828	2.05108509587868	0.826773714024756	0.518397041480981	1
Magef1	-0.300158884037967	0.00496725792383797	-0.237896649140948	-0.0469444230320821	3.51373763004719	0.826673512423005	0.518400646068164	1
2900005J15Rik	-0.131124969041737	-0.848704182891888	-0.331071869487715	0.116101049485995	1.60329206985813	0.826631245844494	0.518485628297695	1
Eldr	-0.250609995504734	0.0805409049930192	-0.59641297907568	-0.242479439825554	2.34868764435542	0.826388091294614	0.51860740121986	1
Rnasel	-0.155358579871532	-0.385873111102553	-0.11990016609731	0.0389712374817575	3.08971580731533	0.826274942946992	0.518644280565973	1
Zfp157	-0.280143737656416	-0.19620733407686	-0.0106427890183762	-0.0101061429679755	4.98889476902115	0.826118852104491	0.518726339911237	1
Msl3	-0.0557734140486535	0.256989290619834	0.036586425967633	0.152215723810069	5.77633188125256	0.82557769115604	0.519049317125999	1
B3gat3	-0.0713802322104091	0.0467472317633327	-0.0213985027862003	0.241854762849199	5.21033243370098	0.825576663928447	0.519050190096529	1
Pdss1	-0.157838283311001	0.58487325054928	0.1920295868585	-0.132838098600589	3.22464836844691	0.825464632096236	0.519125972745399	1
Cma2	5.60038529665719	-3.25615124477587	5.33065852098296	2.44967680734763	-2.87885281153189	0.825945794010639	0.519154581048491	1
Slc24a4	2.90303728491504	-0.613938492772066	2.27517517085709	0.667081643358201	-1.00158430429891	0.819550224110161	0.519192399739678	1
Map4k1	0.598164470421314	-0.0615714941329376	-0.221904154445089	0.427296165133786	2.60007679968458	0.825258338895268	0.519266290093286	1
Polg	-0.221622552761091	0.00948296069979983	-0.125211923481793	-0.0357111128401602	5.85157334678317	0.82497248817643	0.519411171367693	1
Drd4	5.91673897758765	0.262397016866717	3.6748708901621	2.98816671163332	-1.10747886631788	0.824132265916302	0.519417932541936	1
Casz1	-0.0406776190499491	0.046532954495501	-0.090966398349845	-0.190496872704665	6.04254854597927	0.824957420959197	0.519420126174654	1
Fscn2	2.66746923538348	0.568402466500057	-0.912547696468076	1.4529391545923	-1.168335978748	0.817717785401819	0.51945510546821	1
Chmp3	-0.102968192504469	0.0821608930025791	-0.0925254709284105	0.0495997395562239	6.09334410837866	0.824861096977999	0.519477727992396	1
Kdm4b	0.0283036192728304	0.034022056802678	-0.133556772011587	0.0877234939077386	6.64218544289572	0.824844965019756	0.519487217575953	1
Mir497	0.360269169416142	6.1762696232957	0.922769554369389	0.236335065566174	-1.62944910687615	0.818032407393192	0.51950574322894	1
Tmem151a	0.00409114751046291	0.301690201680175	-0.0482863746455065	0.287116177045653	3.55331086450484	0.824805015678577	0.519516277935722	1
Cpsf4	-0.236911421822078	-0.0356935609459007	0.055251480203461	-0.0852229101605245	4.63439857197698	0.824766557393559	0.519535293037711	1
Sp7	3.29852163435282	3.03867974165196	1.25274507605053	0.975846892064805	-1.00716246564059	0.818173033198746	0.519545010246365	1
Ubash3b	0.425932739841666	0.00471372007463913	0.0631233170509134	-0.0970227185324276	3.26000083963064	0.824676341573975	0.519595260121901	1
Vgll4	0.419180827524339	-0.234484754065632	0.0853946154241082	0.11210401600594	2.67844934305352	0.824670527115946	0.519612197940258	1
Alkbh6	-0.0620792354851289	0.157983574920939	0.226748517067895	-0.000423866326310766	4.42989116335875	0.824558116044774	0.519660194971884	1
Letm2	-0.0891139121785878	-0.189239479205417	-0.389948125104717	0.181766103032682	2.92171069627828	0.824315658301826	0.519819903684624	1
2410089E03Rik	-0.0807551525038659	-0.0193210496087993	-0.290991768120786	-0.155109771677306	6.64601188410477	0.824269884659666	0.519831298881104	1
Ccnl1	-0.0593652963997165	0.27015062546005	-0.0355017422538926	-0.128215787867997	6.21977248959007	0.82419765172085	0.519874651992574	1
Tmem200a	0.731097671681902	-0.803727039956163	0.618175825766263	1.49689109904766	-0.878353420781299	0.817790976293425	0.519943188971161	1
Tmem100	1.07399523525702	-0.251063442646679	0.614550173658188	-0.255024171985238	-0.153491917281466	0.821303906036826	0.519985893557414	1
Saal1	-0.270038259099299	0.0337282927227722	-0.146933485614188	-0.0749348635383993	4.39742293874747	0.823987061591998	0.520002129757443	1
Gm7173	-0.359055826300556	0.846368981728495	-0.285545875514326	-0.0990580690497846	1.07876171973147	0.823675407297169	0.520122717552719	1
Gpr18	4.83017355093256	-3.37863758348628	0.256708684473273	0	-3.0211667457368	0.830461815241686	0.520160608277461	1
4732471J01Rik	0.311316721705981	0.436849076767416	-0.339046256067328	-0.185169878329467	2.35140837191834	0.823671394228025	0.520230479706868	1
Scn2b	1.52998014897123	-0.596439679532321	1.56823232001772	-0.26583980731657	-0.481997602235612	0.818007345246869	0.520244293024913	1
D630003M21Rik	0.464251304765963	-0.580031885931086	0.0713060591226242	0.453576154236076	1.40666609239365	0.823634670354048	0.520322300558813	1
Rab11fip2	0.0709184397960825	0.140447882730719	-0.0372341352279067	-0.0600817731986159	6.02891229041058	0.82341498552016	0.520343245673171	1
Mir1938	1.48734267645483	0.922715614464555	-1.16598874898821	-0.296047566526847	-1.39696013444388	0.815828670294322	0.520359383488812	1
Yaf2	-0.101022410135651	0.2117878506477	-0.0754583780564899	-0.063885049396995	5.80790645551175	0.823376301838944	0.520366470618264	1
Mir6236	0.656473226497839	-0.178134585590916	0.418373352080745	-0.648061531582128	2.0002483880396	0.823443542016413	0.520393335303983	1
Uba3	-0.167881931665859	0.0723706641296752	0.069715150633693	-0.00605493778648047	6.13879437527677	0.823325901880248	0.52039657474019	1
Cables2	-0.0863821384435935	-0.282880724193193	-0.14331320297746	-0.0163609532514306	5.12933286428538	0.823247831724234	0.520443723418821	1
Clca4b	6.02588996494909	0.101237873449645	-1.71689805513733	5.10696089437562	-1.99783518976479	0.820560243928637	0.520448045946844	1
Tert	0.0594042044039515	-0.308231601727643	-0.417424385798615	0.272067325626098	2.53095681944759	0.823142375326508	0.520537802061192	1
Zcwpw1	-0.0268794469211057	0.317616628750924	-0.0855159645071573	-0.15416307900347	3.51303113162682	0.8227558955185	0.520743092112318	1
Baz1a	-0.0155710719587363	0.212908976885373	-0.079692766303992	-0.102516201176705	4.91192999634368	0.822669412549072	0.52079040910839	1
Ctrb1	3.0194606930484	-0.0858337587002428	6.3637970055744	0.956647937714859	-1.18923146302172	0.816649727185904	0.520810371145137	1
Gtf2f1	-0.0365322854397975	-0.0169115131777811	0.169173524659488	-0.0751747436293235	5.36326507593522	0.822611742380706	0.520824644925465	1
Lmbr1l	-0.0590262763415935	-0.0439939169754097	0.0203681401944538	0.311706348642257	3.87224813530006	0.822552310812713	0.520862960601777	1
Tbcb	-0.00620775087878214	0.105806007729723	0.303742682920342	0.0932833029101285	5.18579641334852	0.822467685716035	0.520911090516824	1
Prpf38b	-0.102597889655039	0.182537978588245	-0.0874922020683453	0.0902303310760166	5.69497629282159	0.822359276114437	0.520975831484341	1
Scaf1	-0.149997799361991	-0.118125647511583	-0.135171540058071	0.0778327032868809	7.0979553394146	0.82230596799068	0.521007467543045	1
Pgam1	-0.0201953248566763	0.107986692046578	-0.18977268414076	0.0927701195247562	7.33602822813861	0.822061035247309	0.521154278296056	1
Ryr1	2.95235892585908	0.618650015325801	3.02205639011582	0.990263099497709	2.06706729479732	0.821518143416421	0.521202121594103	1
Sap130	-0.101052487180533	0.0987120399919732	0.0929948770053028	0.0812176606197309	6.59839298068619	0.821927182348912	0.52123461058054	1
1700003D09Rik	2.85513791574823	-1.03440920833765	2.13607759116623	-0.344314278460546	-2.1444447445027	0.815408182377222	0.521306398890046	1
Zfp930	-0.0934908578854976	0.208074458084195	0.211052351126758	-0.0495462776352703	4.1216190035428	0.821766591111451	0.521333099833226	1
Serpinf2	2.18734129624792	-0.067766112885438	3.61942859290897	5.77031562446907	-1.23507879796816	0.816282105545382	0.521393235243583	1
Mir6975	0.945735750943187	-2.66369132588683	-1.25176907085813	-1.34273779468613	-1.9462066969172	0.815821512270314	0.521418194838344	1
Olfr398	6.7916318105005	-2.05893187148305	0	1.69222702346364	-3.05187653974179	0.829406461188098	0.521429039073315	1
Serpine2	0.175320061157659	0.429342631542306	0.0853499785371216	0.465745943959983	2.19448858686817	0.821578358903762	0.521494570501823	1
Sowahb	0.162463260609051	0.450809756326314	0.630389575694461	0.167847346278069	2.01393711782801	0.821469725420494	0.521569177742908	1
Abca9	1.73019700225334	-0.415857568797689	1.97222789709109	0.627801233993768	-0.866298754184336	0.81500476718472	0.521600113000336	1
Mir3067	-1.03093562285234	-0.0732201846726669	3.73796254007392	1.61179466243642	-2.06873431551896	0.817230342384024	0.521601649813503	1
Six3os1	1.52717290220662	-0.143668958733711	0.215065618877581	0.291513385403428	0.903141495412997	0.82128038251121	0.52169686179298	1
Lin28a	1.22071310038572	0.750469881329111	-0.330422115400411	0.355114553588529	0.648565225934312	0.820620034768961	0.521733104495858	1
Mir6914	-2.64955534776356	4.9405775215491	1.88110771719034	-2.2172838536421	-2.76377754870373	0.818804889688832	0.521738833446289	1
Med8	-0.302353107088322	0.136744577949447	-0.0103756168320765	0.0618583406169745	4.40096061009892	0.821029262354205	0.521774776425576	1
Tgtp1	4.18846700512338	1.25930808261957	0.0280403749714493	0.00829209947754164	-2.42372133115737	0.81697544527332	0.521895000419639	1
E130304I02Rik	4.55612763851166	2.53812340863743	0.357261558899043	2.52339195228456	-1.8451543628394	0.815819712748556	0.521918320906944	1
Olfr544	3.65151770643555	-3.14611708208944	5.11379484421667	4.67485280838259	-2.02103724654612	0.82059069969288	0.521966756309391	1
Zcrb1	-0.078241295265201	0.120766975251587	0.0782892394181305	-0.151901539820341	5.81415864031266	0.82048472066634	0.522100242846258	1
Plg	2.85187758499865	-0.341976109570128	6.67504677843719	1.20010179045773	-1.4092709194879	0.815801103552915	0.52210471269435	1
Eapp	-0.0798138769766622	0.0601759525517617	0.14119222966341	-0.159941385865167	4.73671250746768	0.820413794957644	0.522143515250991	1
Crhbp	7.84061409787391	0.00807892287905355	2.54439862615413	0.216080459226737	-1.91438340985381	0.818680042045288	0.5221665109766	1
6330415G19Rik	0.575150267054447	-0.588391624261907	-0.186403674043092	0.26744988622867	1.36609342713389	0.82047655319961	0.522224418618092	1
Gria1	1.74890001271794	-0.656154012335751	1.00966643084613	0.68974475203027	-0.717810248176866	0.814254269563337	0.522270595187716	1
D930020B18Rik	1.76392424152445	-0.208666814191095	0.708073988406997	1.39296415179268	-0.258803063179649	0.816420747456874	0.522328960955779	1
Rps28	-0.172535326916225	0.112799368092293	0.195486140983599	0.0941074397463073	6.09279188743975	0.820032647146617	0.522371606658355	1
Mroh5	3.63889920795899	0.0862494662363309	7.46007943753632	0.792023085827719	-1.55089693005714	0.816815366628407	0.522497634265938	1
Pnn	-0.315577593455783	0.0260189083645397	-0.0562575156985456	-0.162107397309597	6.90636869668379	0.819599294184514	0.522631707964708	1
Hsdl1	-0.180920885975303	-0.0385443817359212	0.000288584019492172	0.133746099870514	5.28530079253304	0.819528399910834	0.522674784230883	1
Arhgef11	-0.0749957746803002	-0.00290812430451899	-0.168749110747226	-0.114554543998398	7.13230492704095	0.819405757692205	0.522747951224771	1
Itsn1	-0.0137319785083579	0.147898821147928	-0.060244380302992	-0.0781600023492629	5.85162348034703	0.819363893350537	0.522773387430676	1
Pced1a	-0.0629740887635763	0.161323623382463	0.123545349793217	0.298233324139092	4.88428436191078	0.819306191273874	0.522808605306425	1
Syf2	0.0309621560858237	0.239278690083993	0.198886148078589	0.00515733337852992	4.66336591961239	0.819256280194635	0.52283880885745	1
Helz2	0.20757485149991	0.282215586766267	0.106060678283418	0.0556950778404563	5.8311442647371	0.819125865827755	0.52291641784637	1
Snhg4	-0.381399559887645	-0.208992316837038	-0.0533073575087716	0.295442258658309	2.59037223084913	0.819131557186454	0.5229390150984	1
Kdm8	-0.109420062057483	-0.703467858435933	-0.113231865988385	-0.0984331089803434	2.90084466749328	0.81906538803269	0.522971241835806	1
Tmem198b	0.15101941642814	0.362113073259167	-0.15914623155036	0.102507372903208	3.05485395308166	0.818955078593424	0.523030382210776	1
Arrdc2	-0.502016994546317	-0.552745212134056	0.0994334790044117	0.0567042551531977	1.83744911525943	0.818924210455615	0.523095384682851	1
Tbc1d22a	0.129230648510563	-0.115282964605983	0.138796333476967	0.110495430429253	5.04120653102254	0.818681183376128	0.523184072435846	1
3830403N18Rik	-1.06169524986808	-0.254581088027659	0.0757032593831242	0.391418045814444	0.410937222972926	0.817701314233018	0.523214488451062	1
Hoxb2	3.83559855180448	-0.964255759895694	4.648815113371	1.95539456449279	-1.52076117274902	0.813591741897427	0.523265257417693	1
Tnn	2.64587366109115	-0.381504807999545	1.81958937798706	1.12120929800407	-0.892678563794114	0.811641484769437	0.523422964928166	1
Il17ra	-0.262833402714464	-0.176601054723097	-0.190990667935984	-0.0345865784616511	4.75544014101926	0.81826590338761	0.523434131040347	1
Dpep1	0.719658423108141	-0.581646696746876	0.0686903394362976	0.123923555145229	1.88651664232572	0.818389915681325	0.523435404363607	1
Ptrh1	0.146550392894111	0.558030363421837	1.07762174689037	0.357290037403314	1.12871449061083	0.818454176872679	0.523440417521131	1
4930596I21Rik	0.21265864871325	1.18489908851799	-0.121659540156092	-1.21580568648318	-0.846653902549451	0.812865719429899	0.523477765660585	1
BC049715	0.240666656326478	1.84443095394969	0.0992524348229145	-0.135558247913913	-0.512066569610443	0.814134825345616	0.523636114842437	1
Det1	0.305084284920685	0.203600104448853	0.369636689552659	0.0373266224584529	3.59275663384336	0.817852103627574	0.523686654392078	1
